Auth Num,Longitude,Assigned,Inspected This Fiscal?,Authorization,Auth Type,Sector,Office,Last Inspected,IR Number,CPIX,Section,Primary Reason,Secondary Reason,Warning Follow-Up?,AMP Folllow-Up?,Rank,Workplan INS Qtr,25% Unique 4 yr?,Lat,Long,Last IR: Response,Autonumber,Nearest Municipality,Follow Up Date,Notes,High CPIX,Warning Follow-Up,Last IR - Recommended for Investigation,Last IR - Recommended for Order,Active Order,(Unique) Never Inspected,(Unique) Last Inspected before 2017-04-01,Last IR - Recommended AMP (but none initiated),AMP Final Detm'n Issued,Heavy Industry,Audit,PSP Priority,Authorizations - Name
16960,NA,Unassigned,Not Started,NORTHERN ROCKIES REGIONAL DISTRICT,Operational Certificate,Municipal Solid Waste Management,0,2017-03-15,50478,Low,Planned,Unique,Inspected pre-2017,NA,NA,Priority 2,Q1,Yes,58.82,-122.57000000000001,Notice,1113,Fort Nelson,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,16960 - NORTHERN ROCKIES REGIONAL DISTRICT
1697,NA,Beckett,Not Started,FRASER-FORT GEORGE REGIONAL DISTRICT,Operational Certificate,Municipal Solid Waste Management,Prince George,2013-09-20,15303,Low,Planned,Unique,Inspected pre-2017,NA,NA,Priority 2,Q1,Yes,53.987500000000004,-122.82530000000001,Notice,117,Prince George,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,1697 - FRASER-FORT GEORGE REGIONAL DISTRICT
1699,NA,Beckett,Not Started,CANADIAN FOREST PRODUCTS LTD,Permit,Wood Processing Industry - Primary,Prince George,2016-10-24,30847,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,53.994664,-122.690669,Advisory,118,Prince George,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,1699 - CANADIAN FOREST PRODUCTS LTD
17006,NA,Unassigned,Not Started,COLUMBIA SHUSWAP REGIONAL DISTRICT,Operational Certificate,Municipal Solid Waste Management,Nelson,2019-04-02,123741,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,51.30883,-116.953233,Warning 120(6),1114,Golden,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17006 - COLUMBIA SHUSWAP REGIONAL DISTRICT
17008,NA,Unassigned,Not Started,PETRONAS ENERGY CANADA LTD.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-02-20,118045,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.413000000000004,-122.2998,Warning Codes and Regs,1115,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17008 - PETRONAS ENERGY CANADA LTD.
17010,NA,Unassigned,Not Started,PETRONAS ENERGY CANADA LTD.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-02-20,118064,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.348200000000006,-122.30210000000001,Warning Codes and Regs,1116,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17010 - PETRONAS ENERGY CANADA LTD.
17019,NA,Unassigned,Not Started,HALRAY LOGGING LTD.,Permit,Wood Processing Industry - Primary,Surrey,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,50.20789,-122.444859,NA,1117,Pemberton,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17019 - HALRAY LOGGING LTD.
17041,NA,Nazeri,Not Started,HALSTON HOMES LTD,Municipal Wastewater Regulation,Municipal Sewage Management,Kamloops,2014-05-22,17569,Medium,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,50.612300000000005,-120.3203,Notice,1118,Kamloops,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17041 - HALSTON HOMES LTD
17042,NA,Garda,Not Started,CONUMA COAL RESOURCES LIMITED,Permit,Mining and Coal Mining Industry,Prince George,2019-06-13,130459,High,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,55.40132,-122.2043,Warning 120(6),1119,Chetwynd,NA,NA,High CPIX,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,17042 - CONUMA COAL RESOURCES LIMITED
17043,NA,Garda,Not Started,CONUMA COAL RESOURCES LIMITED,Permit,Mining and Coal Mining Industry,Prince George,2019-07-23,132813,Medium,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,55.61805,-122.25305,Warning 120(6),1120,Chetwynd,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,17043 - CONUMA COAL RESOURCES LIMITED
17054,NA,Unassigned,Not Started,BABKIRK LAND SERVICES INC.,Municipal Wastewater Regulation,Municipal Sewage Management,Prince George,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,56.43,-121.48,NA,1121,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17054 - BABKIRK LAND SERVICES INC.
17058,NA,Unassigned,Not Started,Jim Switzer,Land-Based Finfish Waste Control Regulation,Aquaculture - Land-based Industry,Nelson,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.650551,-116.841534,NA,1122,Nelson,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17058 - Jim Switzer
17061,NA,Unassigned,Not Started,PANORAMA MOUNTAIN VILLAGE INC. AND CORIX MULTI-UTILITY SERVICES INC.,Municipal Wastewater Regulation,Municipal Sewage Management,Nanaimo,2012-12-13,7207,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,50.4628,-116.2343,Notice,1123,Nelson,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17061 - PANORAMA MOUNTAIN VILLAGE INC. AND CORIX MULTI-UTILITY SERVICES INC.
17063,NA,Unassigned,Not Started,KLEDO CONSTRUCTION LTD.,Municipal Wastewater Regulation,Municipal Sewage Management,Prince George,2017-01-19,47516,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,58.7791667,-121.2042,Advisory,1124,Fort Nelson,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17063 - KLEDO CONSTRUCTION LTD.
17064,NA,Unassigned,Not Started,CANADIAN HUNTER EXPLORATION LTD.,Municipal Wastewater Regulation,Municipal Sewage Management,Prince George,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,57.7755556,-120.16,NA,1125,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17064 - CANADIAN HUNTER EXPLORATION LTD.
1707,NA,Beckett,Not Started,FRASER-FORT GEORGE REGIONAL DISTRICT,Permit,Municipal Solid Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,53.751428999999995,-122.863896,NA,119,Prince George,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,1707 - FRASER-FORT GEORGE REGIONAL DISTRICT
17070,NA,Unassigned,Not Started,GATEWAY LAKEVIEW ESTATES INC.,Municipal Wastewater Regulation,Municipal Sewage Management,Kamloops,2019-01-21,113621,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,50.904,-119.543,Warning Codes and Regs,1126,Kamloops,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17070 - GATEWAY LAKEVIEW ESTATES INC.
17073,NA,Unassigned,Not Started,GOLD RIVER SMOLT CO. LTD.,Land-Based Finfish Waste Control Regulation,Aquaculture - Land-based Industry,Nanaimo,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.6843,-126.123,NA,1127,Nanaimo,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17073 - GOLD RIVER SMOLT CO. LTD.
17084,NA,Unassigned,Not Started,IISAAK FOREST RESOURCES LTD.,Permit,Wood Processing Industry - Primary,Nanaimo,NA,NA,Medium,Planned,Unique,Never Inspected,NA,NA,Priority 2,Q1,Yes,49.2509,-125.9461,NA,1128,Tofino,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17084 - IISAAK FOREST RESOURCES LTD.
17106,NA,Robinson,Not Started,MINISTRY OF WATER LAND AND AIR PROTECTION-BC PARKS,Municipal Wastewater Regulation,Municipal Sewage Management,Surrey,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,49.034298,-122.006516,NA,1129,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17106 - MINISTRY OF WATER LAND AND AIR PROTECTION-BC PARKS
17126,NA,OK Blitz,Not Started,REGIONAL DISTRICT OF CENTRAL KOOTENAY,Operational Certificate,Municipal Solid Waste Management,Nelson,2017-01-10,47130,Low,Planned,NA,NA,NA,NA,Priority 4,NA,Yes,49.261503999999995,-117.630718,Advisory,1130,Castlegar,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17126 - REGIONAL DISTRICT OF CENTRAL KOOTENAY
17139,NA,Unassigned,Not Started,RESORTS OF THE CANADIAN ROCKIES INC.,Municipal Wastewater Regulation,Municipal Sewage Management,Cranbrook,2013-07-25,10970,Medium,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,49.4626,-115.07430000000001,Notice,1131,Fernie,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17139 - RESORTS OF THE CANADIAN ROCKIES INC.
1714,NA,Unassigned,Not Started,REGIONAL DISTRICT OF NANAIMO,Operational Certificate,Municipal Solid Waste Management,Nanaimo,2019-05-29,128228,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.118500000000004,-123.90100000000001,Warning 120(7),120,Nanaimo,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714 - REGIONAL DISTRICT OF NANAIMO
17144,NA,Unassigned,Not Started,CANADIAN CRUDE SEPARATORS INC.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,56.624156,-121.16819,NA,1132,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17144 - CANADIAN CRUDE SEPARATORS INC.
17145,NA,Unassigned,Not Started,CANADIAN CRUDE SEPARATORS INC.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,56.624156,-121.16819,NA,1133,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17145 - CANADIAN CRUDE SEPARATORS INC.
17146,NA,Unassigned,Not Started,CANADIAN CRUDE SEPARATORS INC.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,56.624156,-121.16819,NA,1134,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17146 - CANADIAN CRUDE SEPARATORS INC.
17147,NA,Unassigned,Not Started,CANADIAN CRUDE SEPARATORS INC.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,56.624156,-121.16819,NA,1135,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17147 - CANADIAN CRUDE SEPARATORS INC.
17148,NA,Unassigned,Not Started,CANADIAN CRUDE SEPARATORS INC.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,56.624156,-121.16819,NA,1136,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17148 - CANADIAN CRUDE SEPARATORS INC.
17149,NA,Unassigned,Not Started,CANADIAN CRUDE SEPARATORS INC.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,56.624156,-121.16819,NA,1137,Fort St. John,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17149 - CANADIAN CRUDE SEPARATORS INC.
1715,NA,Unassigned,Not Started,REGIONAL DISTRICT OF BULKLEY-NECHAKO,Permit,Municipal Solid Waste Management,Smithers,NA,NA,Low,Planned,Unique,Never Inspected,NA,NA,Priority 2,Q3,Yes,55.050866,-126.501316,NA,121,Smithers,NA,On North Auth Refresh list,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,1715 - REGIONAL DISTRICT OF BULKLEY-NECHAKO
17150,NA,Stewart,Not Started,TERVITA CORPORATION,Permit,Hazardous Waste Management,Prince George,2019-08-12,140544,High,Planned,NA,NA,NA,NA,Priority 4,NA,NA,56.624122,-121.169021,Advisory,1138,Fort St. John,NA,On North Auth Refresh list,High CPIX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17150 - TERVITA CORPORATION
17157,NA,Dick,Not Started,FRASER VALLEY GLEANERS SOCIETY,Permit,Fruit and Vegetable Processing Industry,Surrey,NA,NA,Low,PSP,Fruit and Vegetable Audit,NA,NA,NA,Priority 4,NA,Yes,49.003364,-122.278594,NA,1139,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Fruit and Vegetable Processing,NA,17157 - FRASER VALLEY GLEANERS SOCIETY
17163,-117.19355,Story,Complete,"MINISTRY OF WATER, LAND AND AIR PROTECTION",Municipal Wastewater Regulation,Municipal Sewage Management,Nelson,1970-01-01,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,49.770700000000005,-117.19355,NA,1140,Nelson,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,"17163 - MINISTRY OF WATER, LAND AND AIR PROTECTION"
17170,NA,OK Blitz,Not Started,VINTAGE VIEWS DEVELOPMENTS LTD.,Municipal Wastewater Regulation,Municipal Sewage Management,Penticton,2019-05-23,127579,Medium,Planned,AMP Follow-Up,NA,NA,Yes,Priority 4,NA,NA,49.3945,-119.55720000000001,AMP,1141,Penticton,NA,NA,NA,NA,NA,NA,NA,NA,NA,Last IR Rec'd AMP,NA,NA,NA,NA,17170 - VINTAGE VIEWS DEVELOPMENTS LTD.
17182,NA,Unassigned,Not Started,PETRONAS ENERGY CANADA LTD.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-02-20,118084,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.271,-122.39500000000001,Warning Codes and Regs,1142,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17182 - PETRONAS ENERGY CANADA LTD.
17184,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-18,114950,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.488200000000006,-122.00630000000001,Warning Codes and Regs,1143,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17184 - CANLIN ENERGY CORPORATION
17185,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-21,115111,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,58.6355,-122.6354,Warning Codes and Regs,1144,Fort Nelson,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17185 - CANLIN ENERGY CORPORATION
17186,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-30,115946,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,55.556200000000004,-121.7843,Warning Codes and Regs,1145,Chetwynd,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17186 - CANLIN ENERGY CORPORATION
17187,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-30,115945,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,55.5311,-121.85220000000001,Warning Codes and Regs,1146,Chetwynd,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17187 - CANLIN ENERGY CORPORATION
17188,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-18,114955,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,58.6415,-122.62450000000001,Warning Codes and Regs,1147,Fort Nelson,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17188 - CANLIN ENERGY CORPORATION
17190,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-25,115591,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.310100000000006,-122.07010000000001,Warning Codes and Regs,1148,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17190 - CANLIN ENERGY CORPORATION
17191,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-30,115985,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,58.6415,-122.62450000000001,Warning Codes and Regs,1149,Fort Nelson,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17191 - CANLIN ENERGY CORPORATION
17192,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-30,115960,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,58.6415,-122.62450000000001,Warning Codes and Regs,1150,Fort Nelson,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17192 - CANLIN ENERGY CORPORATION
17193,NA,Unassigned,Not Started,PETRONAS ENERGY CANADA LTD.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-02-20,118099,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.4202,-122.16560000000001,Warning Codes and Regs,1151,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17193 - PETRONAS ENERGY CANADA LTD.
17194,NA,Unassigned,Not Started,PETRONAS ENERGY CANADA LTD.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-02-21,118159,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.360400000000006,-122.32180000000001,Warning Codes and Regs,1152,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17194 - PETRONAS ENERGY CANADA LTD.
17195,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-21,115041,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.356100000000005,-122.09840000000001,Warning Codes and Regs,1153,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17195 - CANLIN ENERGY CORPORATION
17196,NA,Unassigned,Not Started,BP CANADA ENERGY COMPANY,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2016-10-03,46691,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,55.252109999999995,-120.182678,Advisory,1154,Tumbler Ridge,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17196 - BP CANADA ENERGY COMPANY
17197,NA,Unassigned,Not Started,BP CANADA ENERGY COMPANY,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2016-10-05,46813,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,55.239072,-120.179819,Advisory,1155,Tumbler Ridge,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17197 - BP CANADA ENERGY COMPANY
17202,NA,Unassigned,Not Started,CANADIAN BAVARIAN MILLWORK & LUMBER LTD.,Permit,Wood Processing Industry - Primary,Nanaimo,2012-02-14,770,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,48.9074,-123.7334,Notice,1156,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17202 - CANADIAN BAVARIAN MILLWORK & LUMBER LTD.
17213,NA,Unassigned,Not Started,CIVEO PREMIUM CAMP SERVICES LTD.,Municipal Wastewater Regulation,Municipal Sewage Management,Prince George,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,54.380700000000004,-120.1516,NA,1157,Tumbler Ridge,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17213 - CIVEO PREMIUM CAMP SERVICES LTD.
1722,-123.1004,Coleman,Complete,CONIFEX MACKENZIE FOREST PRODUCTS INC.,Permit,Wood Processing Industry - Primary,Prince George,1970-01-01,148241,Medium,Planned,Unique,Inspected pre-2017,NA,NA,Priority 4,Q1,Yes,55.3211111,-123.10040000000001,Advisory,122,Mackenzie,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,1722 - CONIFEX MACKENZIE FOREST PRODUCTS INC.
17225,NA,Robinson,Not Started,MINISTRY OF WATER LAND AND AIR PROTECTION-BC PARKS,Municipal Wastewater Regulation,Municipal Sewage Management,Surrey,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,49.050000000000004,-121.9833,NA,1158,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17225 - MINISTRY OF WATER LAND AND AIR PROTECTION-BC PARKS
17226,NA,Unassigned,Not Started,REGIONAL DISTRICT OF KITIMAT-STIKINE,Operational Certificate,Municipal Solid Waste Management,Prince George,NA,NA,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,55.238965,-127.539005,NA,1159,Hazelton,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17226 - REGIONAL DISTRICT OF KITIMAT-STIKINE
17230,NA,Robinson,Not Started,MINISTRY OF ENVIRONMENT,Municipal Wastewater Regulation,Municipal Sewage Management,Surrey,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,49.050000000000004,-121.9833,NA,1160,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17230 - MINISTRY OF ENVIRONMENT
17234,NA,Hunse,Not Started,KEY-WEST ASPHALT (333) LTD.,Asphalt Plant Regulation,Asphalt Plant Industry,Surrey,2019-12-16,143537,Low,Planned,Warning Follow-Up,NA,Yes,NA,Priority 4,Q1,NA,49.256896,-121.681159,Warning Codes and Regs,1161,Chilliwack,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17234 - KEY-WEST ASPHALT (333) LTD.
17236,NA,Unassigned,Not Started,HARVEST OPERATIONS CORP.,Municipal Wastewater Regulation,Municipal Sewage Management,Prince George,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,58.6458,-120.0939,NA,1162,Fort Nelson,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,17236 - HARVEST OPERATIONS CORP.
17237,NA,Unassigned,Not Started,CANLIN ENERGY CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-01-29,115847,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,58.6023,-122.23320000000001,Warning Codes and Regs,1163,Fort Nelson,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17237 - CANLIN ENERGY CORPORATION
17251,NA,Unassigned,Not Started,AINSWORTH HOT SPRINGS LTD,Municipal Wastewater Regulation,Municipal Sewage Management,Nelson,2020-01-16,144495,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.735675,-116.911314,Warning Codes and Regs,1164,Kaslo,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17251 - AINSWORTH HOT SPRINGS LTD
17254,NA,Unassigned,Not Started,BOARD OF CEMETERY TRUSTEES OF GREATER VICTORIA,Organic Matter Recycling Regulation,Composting Operations,Nanaimo,2014-04-09,17365,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,48.5101,-123.379811,Notice,1165,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17254 - BOARD OF CEMETERY TRUSTEES OF GREATER VICTORIA
17262,NA,Unassigned,Not Started,DEVON NEC CORPORATION,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2016-10-05,47068,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,57.60416,-122.59270000000001,Advisory,1166,Fort St. John,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17262 - DEVON NEC CORPORATION
17268,NA,Unassigned,Not Started,CITY OF VICTORIA,Organic Matter Recycling Regulation,Composting Operations,Nanaimo,2013-07-23,10883,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,48.410019999999996,-123.359788,Notice,1167,Nanaimo,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17268 - CITY OF VICTORIA
17270,NA,Unassigned,Not Started,SARATOGA MARINA & RESORT 2002 LTD,Municipal Wastewater Regulation,Municipal Sewage Management,Kamloops,2014-06-19,17753,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,50.9114,-119.4286,Advisory,1168,Chase,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,17270 - SARATOGA MARINA & RESORT 2002 LTD
17282,NA,Unassigned,Not Started,PETRONAS ENERGY CANADA LTD.,Hazardous Waste Regulation,Hazardous Waste Management,Prince George,2019-02-20,118104,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,57.371,-122.2509,Warning Codes and Regs,1169,Fort St. John,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17282 - PETRONAS ENERGY CANADA LTD.
